sale_id,product_id,customer_id,store_id,quantity,sale_amount
972,56,9365,150,9,8934
973,1580,8015,68,8,19898
974,1748,2328,23,7,9892
975,1376,5402,132,4,1279
976,1353,9700,70,4,18269
977,546,4894,166,9,9893
978,1294,8009,25,9,13592
979,196,7804,187,8,14853
980,413,9097,130,6,18246
981,637,4822,58,5,5484
982,1103,5560,62,7,18560
983,1791,3200,165,6,10037
984,1681,2342,79,8,7859
985,1107,3399,21,7,14935
986,742,5260,59,8,19929
987,137,2852,127,2,19820
988,539,1146,111,7,12383
989,689,384,183,8,13353
990,719,9159,126,2,19421
991,933,8811,84,8,11052
992,1948,1020,112,9,14037
993,306,8001,72,2,13330
994,1335,4045,71,4,6951
995,388,206,193,4,467
996,725,8831,3,1,14012
997,1890,3618,188,6,9526
998,915,64,38,3,7812
999,549,3833,102,8,8452
1000,506,3177,31,7,11579
1001,388,7608,72,1,10127
1002,293,3806,115,9,4810
1003,179,4324,117,7,16442
1004,672,4798,25,1,16825
1005,1453,4024,28,8,17434
1006,1904,395,116,8,13737
1007,1548,9429,1,1,18147
1008,1705,1860,80,8,9305
1009,1336,6442,122,1,6283
1010,80,5545,189,1,11380
1011,1038,1021,131,2,363
1012,1078,6905,107,9,16307
1013,447,3473,48,2,14899
1014,766,7748,101,3,11467
1015,1089,5518,112,2,1658
1016,1396,6370,14,6,6640
1017,503,333,142,8,9231
1018,570,4426,170,2,10947
1019,96,9481,119,7,3674
1020,1557,7060,177,3,2059
1021,1284,876,168,1,1822
1022,585,5841,79,9,16866
1023,248,2289,23,9,12478
1024,127,4680,194,7,5944
1025,499,4697,92,9,8870
1026,46,6617,171,2,2232
1027,982,6101,191,1,13502
1028,268,4783,91,4,19570
1029,1664,5726,150,1,1235
1030,1566,5581,78,2,16838
1031,94,4487,183,8,19678
1032,736,1079,17,7,3963
1033,1340,7219,55,2,17454
1034,612,4586,57,8,12239
1035,71,1356,184,5,9798
1036,593,6018,167,5,394
1037,449,8187,130,4,13119
1038,1934,8462,60,1,6736
1039,1391,4241,158,3,1311
1040,1836,8781,29,2,15706
1041,620,9345,103,8,11838
1042,614,8567,123,4,10080
1043,1434,1647,84,3,8112
1044,91,3073,96,9,9327
1045,1533,3439,129,1,13597
1046,877,1652,149,4,18071
1047,528,5294,198,2,12082
1048,1134,4681,80,1,242
1049,775,1751,13,7,5122
1050,672,2972,10,1,1605
1051,765,4190,141,5,9481
1052,1113,4743,96,3,3093
1053,1631,1742,198,3,6782
1054,1296,9707,121,6,12835
1055,1271,3825,191,3,16708
1056,361,3842,82,8,6639
1057,378,6198,156,1,16117
1058,1230,7644,177,8,5470
1059,345,5068,134,7,3015
1060,1854,2362,144,1,13287
1061,798,1967,153,7,3237
1062,1784,8552,12,5,10710
1063,455,9174,170,4,14611
1064,908,4633,156,4,12865
1065,67,394,29,2,10403
1066,987,9572,54,4,5864
1067,1582,48,91,9,8990
1068,979,9648,86,3,3169
1069,43,2749,20,9,12978
1070,229,2289,33,7,3422
1071,1975,7049,199,1,14423
1072,1837,7563,137,8,8686
1073,1468,1210,116,1,2706
1074,234,1165,139,1,11456
1075,1223,8075,89,1,8496
1076,497,9273,33,5,16908
1077,848,4546,42,3,6352
1078,1056,8046,111,3,4726
1079,1288,3540,84,2,731
1080,113,9896,59,4,8099
1081,973,3412,187,6,8397
1082,1854,1538,25,9,16604
1083,459,6070,114,3,14274
1084,1300,7010,108,2,1935
1085,1170,9518,155,5,10183
1086,1381,183,143,5,8187
1087,6,1534,77,9,3420
1088,1364,156,41,7,13110
1089,992,5812,80,1,11768
1090,494,9585,149,8,4918
1091,1132,4885,96,7,3184
1092,1949,7978,119,5,11448
1093,1796,6157,57,5,12688
1094,71,5421,1,2,11242
1095,939,858,77,3,6741
1096,1364,5275,200,6,16747
1097,674,4008,44,1,6947
1098,1124,4859,78,1,18781
1099,1351,4679,80,6,16963
1100,1057,6040,50,9,7085
1101,143,4977,19,5,17996
1102,1268,1700,74,4,393
1103,736,6835,191,8,8898
1104,726,8906,195,5,4184
1105,1656,2086,130,3,8385
1106,1704,1452,146,4,8279
1107,1885,7429,142,2,14190
1108,217,1398,194,2,10135
1109,1925,6175,152,1,4029
1110,1998,8617,62,2,18817
1111,434,1029,66,5,12942
1112,1891,691,24,1,15631
1113,834,7899,184,5,7285
1114,1753,7964,1,9,4354
1115,1078,4011,46,3,4222
1116,720,3580,117,8,14667
1117,942,200,75,2,5401
1118,1616,5393,15,3,8241
1119,907,8968,121,8,4021
1120,1916,226,136,1,5764
1121,1969,4567,157,3,11068
1122,995,2066,30,1,18181
1123,1175,9971,89,4,17216
1124,55,8821,67,8,198
1125,1541,41,1,3,10916
1126,1472,2092,152,5,11962
1127,1059,2245,24,8,18916
1128,861,8491,104,6,16053
1129,1007,6063,131,1,15237
1130,1143,8651,193,9,10939
1131,1221,879,57,8,10550
1132,566,8981,71,1,12703
1133,771,7404,22,6,1125
1134,1798,3896,119,3,8983
1135,1879,8575,118,6,196
1136,878,1451,11,1,14393
1137,824,5374,196,1,19163
1138,514,2596,82,4,4005
1139,1618,3590,139,1,17935
1140,862,8522,107,2,14569
1141,422,4910,105,2,7159
1142,1976,6626,66,2,12027
1143,517,7700,182,2,3443
1144,1710,9212,9,9,12581
1145,1163,5542,20,4,15488
1146,705,7971,110,3,12996
1147,1674,5282,9,4,15350
1148,809,3822,189,6,6218
1149,1652,1828,143,8,4927
1150,44,4112,61,4,18920
1151,858,8812,162,2,7862
1152,801,689,128,2,10087
1153,219,820,97,4,1039
1154,568,6217,150,2,14425
1155,1778,2252,180,9,2999
1156,908,2302,77,1,12279
1157,258,2661,170,8,15391
1158,1537,5649,14,3,17430
1159,961,5663,125,2,6032
1160,1401,955,106,2,16318
1161,893,6454,15,7,1878
1162,289,3942,33,7,3761
1163,1494,4749,131,5,12120
1164,972,7413,7,8,12614
1165,103,1248,46,1,4816
1166,804,5487,177,5,3113
1167,1173,9466,168,7,5068
1168,1108,6887,41,3,7053
1169,1956,13,53,7,19043
1170,1050,7476,56,9,14294
1171,1199,4706,69,1,17389
1172,1759,2240,26,6,12708
1173,1665,698,116,8,9719
1174,1446,2067,2,7,7142
1175,1678,6915,50,8,17802
1176,1370,4675,125,5,3319
1177,302,2074,1,3,4739
1178,1322,3213,68,7,18738
1179,1159,3814,156,3,1738
1180,1079,1051,106,7,8228
1181,56,2153,120,4,3924
1182,1015,7690,122,9,11914
1183,374,5788,58,5,18495
1184,1612,3090,58,2,2656
1185,831,3642,138,4,14417
1186,920,174,143,1,9740
1187,1363,9617,18,6,1354
1188,457,7255,167,1,19699
1189,1379,3904,191,5,16799
1190,132,7511,140,7,3501
1191,493,449,200,5,19423
1192,1578,9643,126,5,17623
1193,1888,5836,170,4,18756
1194,110,782,65,6,17321
1195,582,3569,163,9,11850
1196,796,8364,70,3,12735
1197,1150,2284,46,2,2151
1198,1884,433,144,4,16709
1199,1320,5136,149,3,6173
1200,1203,4946,55,5,14408
1201,1949,5706,13,1,17893
1202,810,1860,134,7,14271
1203,886,9543,103,7,19942
1204,1221,3920,116,2,3261
1205,773,6391,157,4,3115
1206,1125,549,130,8,2234
1207,937,5061,120,3,18843
1208,573,3575,49,4,17227
1209,1207,167,68,4,10721
1210,1948,3513,84,3,11165
1211,809,2401,49,3,11660
1212,879,3171,136,8,9242
1213,1033,9840,182,5,391
1214,413,3190,2,6,9879
1215,1742,2622,132,8,2112
1216,1958,5159,119,8,16069
1217,830,3402,103,7,8100
1218,566,6467,82,9,15063
1219,1716,6173,174,8,1628
1220,104,543,33,6,18395
1221,1150,9532,10,3,18418
1222,1570,8143,61,7,2101
1223,677,8760,103,3,1037
1224,945,3539,185,1,7187
1225,1834,7013,82,1,13609
1226,270,1941,109,8,7086
1227,466,8118,180,7,14868
1228,801,6343,121,6,6961
1229,1142,1761,103,9,5135
1230,1890,5774,52,4,2608
1231,1116,3946,84,3,13788
1232,1636,2702,32,6,13950
1233,1005,1029,126,1,14856
1234,1509,6311,128,6,1586
1235,1111,4481,180,6,1779
1236,234,3704,28,3,16707
1237,913,7260,26,7,15808
1238,1148,742,167,1,3809
1239,1227,9968,146,2,6318
1240,1056,2235,110,7,2710
1241,357,1614,11,1,6525
1242,1487,3537,74,6,14145
1243,964,558,62,3,7161
1244,1575,7431,130,9,2420
1245,94,6063,163,8,8384
1246,1546,9560,170,8,15931
1247,1751,858,97,4,15858
1248,1432,1811,112,2,13116
1249,1124,2357,14,8,13361
1250,244,4066,137,9,7024
1251,58,3507,7,5,3588
1252,965,4388,23,1,7170
1253,1381,7331,57,9,10460
1254,1515,8939,199,5,13540
1255,320,6936,193,5,7770
1256,1043,241,148,8,3912
1257,357,5021,57,4,14959
1258,117,7913,54,3,11004
1259,1160,1153,174,3,6944
1260,1863,9145,99,5,103
1261,296,3940,38,5,19113
1262,525,2575,47,2,12801
1263,1125,3301,111,3,3549
1264,1404,4838,8,1,18939
1265,1179,8368,19,1,4438
1266,1618,6948,197,9,17580
1267,1624,6902,173,7,5646
1268,1129,1077,34,8,13359
1269,1666,335,172,5,1952
1270,1808,6437,7,6,1182
1271,1550,1731,105,1,12395
1272,1152,5256,21,1,16132
1273,401,3854,44,5,3367
1274,1596,1725,25,6,11676
1275,1990,803,47,2,4369
1276,739,912,130,6,14120
1277,529,3068,192,9,12163
1278,557,7022,72,5,8668
1279,550,8528,83,1,296
1280,1148,8188,106,2,4325
1281,360,4333,101,1,2536
1282,64,2016,83,6,13096
1283,1913,3660,181,5,9204
1284,765,399,53,2,11081
1285,774,4098,193,1,16852
1286,1980,8070,156,5,8297
1287,624,16,104,6,1011
1288,102,4375,151,2,14475
1289,561,5471,136,4,1893
1290,1301,6514,35,1,509
1291,1251,1577,151,1,17398
1292,1047,8570,46,5,3162
1293,844,5175,71,3,7638
1294,1721,5486,2,6,17094
1295,1088,9572,92,9,19015
1296,1181,5916,38,8,8427
1297,1819,8946,36,2,14496
1298,1414,1308,180,3,12388
1299,1173,9851,125,3,4926
1300,839,4533,184,9,6931
1301,1387,7107,18,1,19607
1302,681,5914,166,1,14767
1303,1488,4775,138,4,5247
1304,645,6215,26,6,7473
1305,399,54,128,6,6950
1306,405,5496,59,3,19356
1307,826,3643,96,2,374
1308,1156,80,1,9,10231
1309,1221,5965,143,6,3611
1310,647,5610,90,8,2181
1311,35,7204,118,5,2863
1312,420,7424,68,9,6479
1313,377,286,168,5,1070
1314,1423,9769,7,5,11520
1315,220,9136,164,2,10985
1316,1922,7964,116,1,431
1317,1912,7967,48,3,6248
1318,697,228,149,9,8666
1319,1541,1977,60,7,5807
1320,1607,2219,143,6,3705
1321,342,9713,7,7,16350
1322,753,3317,106,2,14325
1323,1887,1985,189,7,10927
1324,416,3465,9,2,12669
1325,1480,9943,181,1,5594
1326,1321,3724,94,2,1992
1327,938,2346,108,7,16994
1328,1355,6601,174,7,14681
1329,1729,1461,194,1,8365
1330,1007,7514,84,9,12190
1331,680,4574,109,2,10657
1332,1363,1209,150,3,648
1333,748,3796,35,7,15030
1334,806,2509,90,9,6494
1335,1322,1668,131,7,10148
1336,1784,9689,169,2,14770
1337,1701,7740,51,9,11717
1338,312,6540,21,2,4212
1339,1607,9624,29,3,6086
1340,1767,7004,1,4,17085
1341,55,9122,149,3,4403
1342,694,6678,111,4,15022
1343,534,3413,69,8,5820
1344,1819,7707,67,1,19247
1345,105,4310,57,3,4126
1346,1199,6541,90,9,2731
1347,294,8784,172,3,2972
1348,880,366,156,6,16163
1349,551,5912,100,9,13343
1350,911,2222,173,8,16990
1351,375,273,62,6,18577
1352,450,3622,151,4,19258
1353,1469,3643,130,8,10095
1354,1084,4586,47,7,3533
1355,1416,602,69,3,10582
1356,812,8804,67,9,9471
1357,1835,7479,9,8,15338
1358,390,327,56,8,15230
1359,1236,9899,41,5,14929
1360,667,4262,86,6,15404
1361,1709,2928,20,8,12529
1362,1559,2109,60,5,15489
1363,1264,1965,41,7,2603
1364,1512,9402,36,8,11492
1365,1745,4460,68,1,7656
1366,1146,9216,162,4,12880
1367,1277,5302,96,5,3749
1368,141,1755,143,1,7686
1369,1476,2082,192,2,170
1370,1876,6282,42,7,15894
1371,874,7866,158,2,10849
1372,1856,2076,100,8,4839
1373,1177,4029,13,6,7661
1374,1917,4202,70,3,13340
1375,1750,1257,31,4,19940
1376,1332,8388,148,8,1479
1377,1584,5971,144,6,18186
1378,1341,4298,20,2,1406
1379,1553,2157,66,4,19566
1380,1320,5858,144,5,11003
1381,843,41,35,1,630
1382,1369,8874,190,9,3876
1383,1605,2860,167,5,14966
1384,597,2463,175,9,15235
1385,1306,2038,99,7,247
1386,1232,1675,4,7,8386
1387,952,364,33,3,4701
1388,552,2519,198,5,16171
1389,1120,8692,117,5,17960
1390,1476,3054,120,7,2393
1391,1786,2471,160,2,15128
1392,373,579,195,6,3913
1393,648,8028,52,5,9017
1394,1097,5843,21,1,11242
1395,1837,1258,104,9,14456
1396,1809,6636,26,9,11913
1397,1705,2973,47,6,14706
1398,333,5042,135,9,7249
1399,393,6675,103,3,3462
1400,1734,3986,160,6,18972
1401,1883,2989,101,1,18524
1402,1130,1525,123,2,8151
1403,1125,6488,79,4,14751
1404,1383,5840,4,3,1729
1405,1771,8444,166,1,18535
1406,1816,5673,82,3,10462
1407,1353,382,106,9,2011
1408,1913,1805,117,5,13359
1409,1642,1988,116,2,9702
1410,395,5219,142,8,8356
1411,35,2643,52,8,16536
1412,157,24,1,7,9360
1413,904,353,161,4,1176
1414,1297,6217,145,8,3238
1415,967,4089,160,4,12848
1416,396,771,40,9,3696
1417,1776,4754,113,2,11072
1418,207,5570,170,1,4861
1419,1781,1748,159,9,18306
1420,1629,9243,102,2,2250
1421,621,5476,39,2,10720
1422,1330,622,155,3,4626
1423,1650,19,181,5,9601
1424,1560,8986,48,4,537
1425,805,3342,121,2,13178
1426,462,7727,81,8,5487
1427,252,1903,134,6,18256
1428,1291,4638,185,1,10697
1429,867,1941,134,7,7813
1430,209,1207,82,3,18885
1431,955,7838,41,7,16153
1432,1591,4081,132,2,4025
1433,539,165,9,6,16757
1434,835,6953,67,8,7039
1435,503,1212,27,8,6900
1436,956,3160,67,7,10507
1437,514,9674,46,2,8647
1438,580,1496,181,7,9574
1439,1938,9985,184,3,14601
1440,1172,2420,185,8,613
1441,1855,7971,126,5,15623
1442,1998,7685,112,7,18526
1443,840,8557,136,4,265
1444,1666,7205,14,1,9419
1445,986,4215,101,5,13016
1446,83,409,57,7,6709
1447,1066,363,29,6,6003
1448,156,3441,131,7,6389
1449,1693,5273,143,3,4765
1450,453,4419,101,8,6523
1451,1643,758,142,1,11904
1452,1308,7892,104,9,1998
1453,1212,7646,11,1,844
1454,617,8640,125,4,8428
1455,624,2752,26,8,16191
1456,1498,1792,193,8,11804
1457,507,7123,25,6,358
1458,1157,2390,62,7,13934
1459,1295,5387,149,9,3056
1460,622,8055,51,1,3593
1461,1097,7506,98,7,13215
1462,1952,7583,67,4,7862
1463,1460,291,113,1,6093
1464,1882,8364,182,1,12678
1465,293,301,7,5,9514
1466,655,8116,11,2,8328
1467,937,7433,90,3,8983
1468,1796,3167,23,8,10151
1469,757,1747,148,9,711
1470,1461,8707,186,3,1177
1471,996,8871,119,6,6860
1472,1876,5008,74,6,12743
1473,667,344,44,2,2921
1474,1685,29,120,6,18759
1475,60,7237,185,5,9129
1476,1622,107,110,2,5934
1477,1728,5812,22,7,14752
1478,327,5784,8,4,17119
1479,1967,3361,103,2,15293
1480,1206,490,13,2,7021
1481,799,3761,77,7,589
1482,785,8149,135,9,4301
1483,767,8470,29,5,8010
1484,1458,4077,173,9,1023
1485,519,5960,9,9,11452
1486,638,9566,90,2,5129
1487,83,8820,134,2,18574
1488,28,2696,33,8,15609
1489,266,9363,29,6,11149
1490,1307,678,83,8,9011
1491,397,5812,32,3,18883
1492,962,3402,149,7,18237
1493,763,2443,185,4,14345
1494,980,555,17,4,6291
1495,1724,8995,98,6,15168
1496,1407,1163,61,1,2731
1497,811,424,75,2,8540
1498,581,9469,60,8,6133
1499,1343,8608,164,8,12301
1500,1862,2006,118,2,11549
1501,611,2864,151,5,14658
1502,193,2013,87,7,7207
1503,227,4310,98,2,9603
1504,451,6582,145,3,3355
1505,1206,7648,13,6,9179
1506,932,7016,81,1,8281
1507,1351,3872,6,1,11048
1508,1629,6750,191,3,9952
1509,655,6012,171,7,11055
1510,203,1618,170,8,4249
1511,402,1644,171,7,443
1512,1668,5699,153,8,19504
1513,472,9996,56,6,5495
1514,1803,954,179,3,11334
1515,1670,5426,67,2,5993
1516,890,9375,56,2,19248
1517,179,4248,111,6,3756
1518,1722,7038,191,7,2929
1519,1980,909,15,2,15451
1520,1042,6140,191,3,13206
1521,463,6600,46,7,14791
1522,835,4430,18,1,11289
1523,1937,8655,10,2,16554
1524,609,9685,133,1,1349
1525,1570,5967,166,1,5692
1526,926,9242,172,7,16381
1527,1427,4535,129,9,13335
1528,1417,6241,53,4,11633
1529,936,4490,44,1,4159
1530,300,3539,25,5,9709
1531,351,8459,43,8,19295
1532,187,6019,157,6,6636
1533,1371,9751,170,9,15422
1534,623,5318,111,3,10003
1535,1433,7209,187,6,1913
1536,1783,6569,83,8,15008
1537,71,7423,182,3,15097
1538,1845,3540,51,5,1696
1539,1968,2867,172,4,2754
1540,1351,4279,54,7,12294
1541,1236,2547,183,6,8740
1542,309,2118,19,8,17915
1543,1132,1800,189,8,19091
1544,177,8315,12,5,12416
1545,427,392,32,3,14089
1546,740,3299,129,7,18666
1547,531,4554,1,2,16498
1548,1858,3144,24,2,6055
1549,418,2560,77,2,15947
1550,248,6073,49,9,5312
1551,209,1096,92,7,5814
1552,216,5895,90,5,7103
1553,713,4142,17,7,12266
1554,438,4689,25,2,10119
1555,1793,8965,63,9,9153
1556,1642,4578,160,7,16226
1557,311,5529,2,1,6345
1558,1807,1199,107,5,305
1559,383,9643,30,5,6727
1560,981,4751,114,6,16466
1561,1295,7872,77,1,19648
1562,121,5791,165,9,4857
1563,407,3039,75,4,10600
1564,245,6831,59,5,14966
1565,66,9356,173,1,18036
1566,942,8256,176,9,15505
1567,228,50,73,1,18974
1568,882,6180,22,7,11396
1569,137,1675,68,8,8623
1570,194,8697,171,7,5438
1571,706,1592,116,2,903
1572,658,4345,193,6,7622
1573,657,734,183,8,4870
1574,1513,5957,147,8,12880
1575,1608,2853,64,8,6299
1576,1378,468,9,9,8833
1577,930,2809,167,3,14368
1578,1989,8702,171,2,1884
1579,1728,7562,162,2,1847
1580,556,5560,63,3,7263
1581,1181,2774,176,9,2826
1582,958,2858,175,5,19067
1583,1500,3230,145,4,7684
1584,1040,3166,119,1,6193
1585,1102,5910,44,1,7801
1586,52,1510,151,6,10013
1587,514,3511,107,7,19633
1588,1528,166,40,3,18413
1589,744,3527,104,9,2869
1590,1085,9594,12,6,471
1591,1156,4004,51,4,5508
1592,1406,5515,50,3,16097
1593,1588,1415,193,5,19769
1594,1833,9568,79,6,13463
1595,692,3154,176,7,5242
1596,543,6690,24,7,3711
1597,410,8255,189,7,18255
1598,155,2750,54,4,12099
1599,633,3975,53,7,12315
1600,51,3858,49,9,8228
1601,1024,9735,124,6,1738
1602,994,4404,117,3,8672
1603,1119,7673,90,1,11887
1604,1712,1829,168,9,1041
1605,1547,8290,127,2,15881
1606,1928,9518,152,3,14585
1607,524,8039,198,8,4257
1608,355,3456,194,6,11910
1609,1069,7504,125,4,554
1610,802,2638,34,7,5878
1611,1229,2025,146,6,3842
1612,1755,5152,88,9,10336
1613,840,2982,152,2,19889
1614,1455,8871,72,5,8376
1615,256,1306,129,2,14667
1616,248,3102,173,1,5337
1617,533,9982,153,1,7664
1618,41,7015,10,2,14050
1619,1483,6840,100,7,9035
1620,790,5685,41,9,5639
1621,1301,3975,7,4,2475
1622,1948,7116,51,9,409
1623,195,2967,93,7,3104
1624,1095,5044,26,4,5308
1625,1294,3221,160,9,11661
1626,1359,1100,178,6,19018
1627,1609,5078,119,7,13812
1628,308,3653,40,8,19061
1629,1451,4645,96,3,10866
1630,1223,9863,33,7,2024
1631,76,6205,82,7,11060
1632,787,3203,103,9,2903
1633,795,8705,86,4,7841
1634,1682,9276,15,4,3104
1635,1549,4998,151,3,18353
1636,1899,6524,105,7,569
1637,1665,1863,141,1,9458
1638,230,6491,22,6,5174
1639,85,7610,86,4,17262
1640,1186,9992,64,2,13477
1641,397,3959,93,6,6647
1642,1901,4009,131,3,856
1643,1395,1977,19,6,4058
1644,1587,9351,49,2,5168
1645,215,6471,100,9,8449
1646,1025,9650,179,6,11988
1647,377,654,167,8,2519
1648,412,5494,198,9,15790
1649,1659,6287,14,3,16400
1650,800,3794,156,1,9458
1651,1224,6538,159,4,1250
1652,1207,8675,185,5,5473
1653,410,7131,173,6,18946
1654,1422,1661,115,6,9862
1655,216,951,134,3,11122
1656,752,8604,42,5,474
1657,349,354,3,7,14987
1658,1604,2480,137,8,17682
1659,831,4099,3,8,15875
1660,1618,7100,81,3,12970
1661,654,4081,27,2,5604
1662,1022,4227,51,6,1854
1663,1947,1099,14,9,5085
1664,1065,1348,101,8,19323
1665,1775,1974,177,3,2486
1666,3,1024,4,2,6409
1667,1118,4256,176,4,6358
1668,1083,6161,200,1,6220
1669,740,9611,139,3,4017
1670,407,4452,61,2,223
1671,18,1056,86,1,5935
1672,1518,2531,180,9,16956
1673,751,1648,115,1,2155
1674,1896,2821,33,6,13274
1675,1532,9049,106,6,17481
1676,586,7826,172,6,17862
1677,888,7683,32,9,8109
1678,332,4892,2,6,7601
1679,1013,3010,95,7,174
1680,169,802,135,3,15450
1681,776,342,179,2,10978
1682,1696,4502,62,8,13576
1683,849,9589,12,4,14005
1684,1705,1310,67,2,12470
1685,941,6704,80,4,14483
1686,206,577,22,5,4726
1687,1893,4317,167,9,14274
1688,521,4029,142,8,4438
1689,1529,2195,77,2,4101
1690,1018,4051,16,1,7365
1691,1370,9396,92,1,16988
1692,304,5630,71,1,17425
1693,115,5417,18,3,18146
1694,664,8683,79,6,17433
1695,87,6497,47,8,7199
1696,1119,5107,51,6,908
1697,743,4966,39,4,12247
1698,428,2482,145,3,14985
1699,1722,740,104,6,19907
1700,450,510,116,9,16967
1701,1650,594,60,4,3139
1702,786,8947,6,3,16269
1703,2000,9655,46,5,18300
1704,1565,5294,69,6,17564
1705,715,3003,33,7,6592
1706,2,8007,85,4,4604
1707,1102,105,117,2,13316
1708,1348,9785,183,8,18997
1709,743,4884,121,6,10320
1710,1122,3823,161,9,6107
1711,1653,7755,197,8,2062
1712,110,5414,20,7,14743
1713,679,2843,151,7,10055
1714,1481,393,37,3,155
1715,1512,6566,174,4,16795
1716,1833,4977,27,2,18656
1717,1991,4314,63,9,14273
1718,371,2201,132,8,9772
1719,1361,8882,58,2,12491
1720,890,6091,15,5,4689
1721,599,1661,84,1,15050
1722,1995,3963,58,6,10363
1723,1046,7522,179,5,5658
1724,722,6394,60,2,4581
1725,305,9595,197,3,604
1726,924,5038,128,4,11238
1727,1296,6884,80,2,16788
1728,1514,7313,162,4,19751
1729,836,8026,111,2,6978
1730,446,3253,91,3,17937
1731,932,3331,194,1,9222
1732,278,6628,157,3,10181
1733,1675,6978,5,8,17836
1734,1877,7380,92,1,2232
1735,377,3826,2,5,6633
1736,232,8743,3,4,15240
1737,1769,1945,41,1,2153
1738,592,5470,150,7,5409
1739,426,8495,62,5,19079
1740,1079,8610,113,2,15914
1741,1993,2116,48,5,10070
1742,1827,2105,115,2,11678
1743,441,5590,133,4,2694
1744,34,2647,132,7,13519
1745,329,830,33,8,10286
1746,845,3111,81,5,2007
1747,454,5368,50,7,11047
1748,1412,1138,115,5,11846
1749,764,9932,8,9,12894
1750,1454,5046,176,9,2434
1751,1500,5243,141,8,18113
1752,1149,2643,26,2,19089
1753,523,6357,179,6,12225
1754,482,787,35,9,17915
1755,317,2550,175,6,13433
1756,122,3247,192,7,19393
1757,1571,5395,105,7,16464
1758,581,5356,27,4,3808
1759,1337,5666,46,8,14799
1760,487,5773,34,2,12625
1761,1675,3609,191,3,3770
1762,1036,5217,94,8,15924
1763,125,2069,171,3,10132
1764,1835,2338,119,9,1682
1765,659,1817,152,6,2844
1766,1101,5202,17,9,18845
1767,580,1803,44,2,10906
1768,718,1811,194,2,16954
1769,1260,6050,61,3,19215
1770,1595,1922,168,4,18216
1771,770,6430,3,8,9251
1772,1278,4717,23,3,7203
1773,904,728,135,1,19080
1774,406,8413,88,8,6605
1775,1267,4878,184,3,6045
1776,1485,8050,200,4,2001
1777,277,4173,190,1,18864
1778,1493,7895,155,5,17570
1779,1244,2653,126,1,15110
1780,1249,9559,43,1,5086
1781,925,8524,76,9,553
1782,1125,7462,54,9,11703
1783,854,7263,39,1,6293
1784,1658,1405,95,3,4626
1785,1754,9150,170,5,17722
1786,507,3512,30,1,2791
1787,1611,5210,170,4,18580
1788,1355,529,49,4,16480
1789,237,9060,105,4,18523
1790,994,1937,86,2,2084
1791,1363,741,143,7,12961
1792,752,9499,87,4,13154
1793,506,3417,98,6,6029
1794,165,1758,43,9,3447
1795,846,1257,163,5,8775
1796,1693,1376,84,5,19420
1797,1747,8908,42,5,10486
1798,1957,8625,93,5,16407
1799,1813,8449,92,5,215
1800,728,6541,160,9,15922
1801,1242,8117,72,2,5643
1802,1769,2837,48,9,5801
1803,376,2305,98,9,6944
1804,1036,7117,153,9,6263
1805,1456,6973,24,6,2851
1806,83,3843,196,8,16280
1807,431,7581,35,4,10617
1808,1649,4784,164,5,12976
1809,478,9662,194,8,14700
1810,783,1049,168,1,3261
1811,1731,9153,198,8,784
1812,369,5916,113,9,556
1813,1677,7284,7,9,5265
1814,955,7774,52,5,18872
1815,1993,9364,77,4,9920
1816,1660,2985,43,9,8689
1817,141,8928,133,1,1365
1818,720,8117,152,6,3891
1819,1651,8825,42,6,17454
1820,1742,8479,34,3,9210
1821,1480,1349,73,5,13994
1822,1526,6344,26,9,2945
1823,1427,6095,82,9,4086
1824,1977,5933,164,7,16874
1825,1016,179,17,5,16962
